budget,genre,id,original_language,popularity,revenue,runtime,title,vote_average,vote_count,Main_Actor,Popularity_Actor,Main_Actress,Popularity_Actress,Director,Popularity_Director,release_year,release_month,release_day
5000000,Horror,170,en,35.36,85720385,113,28 Days Later,7.205,6177,Cillian Murphy,79.79,Naomie Harris,26.687,Danny Boyle,10.531,2002,10,31
12500000,Action,319,en,35.356,12600000,120,True Romance,7.543,2491,Christian Slater,19.298,Patricia Arquette,15.263,Tony Scott,26.545,1993,9,9
35000000,Family,12139,en,35.351,117270765,94,Dennis the Menace,5.798,1352,Walter Matthau,29.761,Joan Plowright,10.42,Nick Castle,16.475,1993,6,24
65000000,Action,238713,en,35.319,235666219,120,Spy,6.829,5703,Jason Statham,143.451,Melissa McCarthy,15.903,Paul Feig,6.617,2015,5,6
45000000,Comedy,906221,en,35.3,52000000,112,Magic Mike's Last Dance,6.761,377,Channing Tatum,73.263,Salma Hayek Pinault,23.714,Steven Soderbergh,6.172,2023,2,9
90000000,Science Fiction,9482,en,35.274,113493481,96,Judge Dredd,5.777,2202,Sylvester Stallone,45.873,Diane Lane,80.147,Danny Cannon,6.327,1995,6,30
11000000,Horror,9362,en,35.262,48572000,96,Tremors,6.9,2973,Kevin Bacon,48.632,Finn Carter,16.966,Ron Underwood,6.839,1990,1,19
34000000,Adventure,1273,en,35.239,95608995,86,TMNT,6.113,1017,James Arnold Taylor,7.528,Sarah Michelle Gellar,16.597,Kevin Munroe,7.462,2007,3,23
1200000,Fantasy,11319,en,35.197,71215869,78,The Rescuers,6.756,2309,Bob Newhart,6.737,Eva Gabor,11.527,Wolfgang Reitherman,3.92,1977,6,22
14000000,Action,514847,en,35.174,10550350,90,The Hunt,6.65,2895,Ethan Suplee,13.101,Betty Gilpin,13.163,Craig Zobel,3.065,2020,3,11
90000000,Animation,385103,en,35.174,28588425,93,Scoob!,7.096,1589,Frank Welker,28.31,Amanda Seyfried,55.54,Tony Cervone,6.647,2020,7,8
24000000,Drama,68817,en,35.146,63543328,113,Footloose,6.601,1578,Dennis Quaid,35.88,Julianne Hough,10.182,Craig Brewer,2.538,2011,10,6
18000000,Comedy,8835,en,35.12,141774679,96,Legally Blonde,6.751,3651,Luke Wilson,19.346,Reese Witherspoon,42.739,Robert Luketic,4.192,2001,7,13
22700000,Comedy,957,en,35.112,38119483,96,Spaceballs,6.832,2703,Bill Pullman,29.231,Daphne Zuniga,20.035,Mel Brooks,18.972,1987,6,24
4000000,Drama,627,en,35.112,16491080,94,Trainspotting,7.969,9093,Ewan McGregor,32.672,,,Danny Boyle,10.531,1996,2,23
24000000,Drama,682507,en,35.075,144353965,126,Where the Crawdads Sing,7.553,1366,Taylor John Smith,8.512,Daisy Edgar-Jones,32.125,Olivia Newman,3.58,2022,7,14
17000000,Science Fiction,97,en,35.049,33000000,96,Tron,6.667,2092,Jeff Bridges,26.476,Cindy Morgan,16.453,Steven Lisberger,3.196,1982,7,9
130000000,Action,6637,en,35.041,459242249,124,National Treasure: Book of Secrets,6.331,4804,Nicolas Cage,70.189,Diane Kruger,23.889,Jon Turteltaub,7.75,2007,12,13
75000000,Family,431580,en,35.003,190304772,97,Abominable,7.507,1893,Albert Tsai,3.365,Chloe Bennet,9.41,Jill Culton,1.093,2019,9,19
35000000,Western,12106,en,35.001,47000000,107,The Quick and the Dead,6.5,1556,Gene Hackman,23.792,Sharon Stone,22.776,Sam Raimi,29.261,1995,2,9
20000000,Action,146198,en,34.995,12639297,115,Triple 9,5.964,1986,Casey Affleck,34.048,Kate Winslet,34.058,John Hillcoat,3.748,2016,2,19
6000000,Drama,600354,en,34.989,21029340,96,The Father,8.147,2830,Anthony Hopkins,31.578,Olivia Colman,30.652,Florian Zeller,4.816,2020,12,23
35000000,Drama,13920,en,34.982,53293628,109,Radio,7.161,628,Cuba Gooding Jr.,13.691,Alfre Woodard,7.642,Michael Tollin,3.303,2003,10,24
2800000,Horror,10281,en,34.965,19170001,88,Friday the 13th Part VII: The New Blood,5.438,933,Kane Hodder,6.968,Lar Park Lincoln,3.978,John Carl Buechler,3.571,1988,5,13
2011799,Horror,37169,en,34.926,252207,92,The Human Centipede (First Sequence),5.242,1998,Dieter Laser,8.424,Ashley C. Williams,1.22,Tom Six,7.976,2009,10,31
3000000,Adventure,1685,en,34.919,18999718,95,Beneath the Planet of the Apes,6.181,1135,James Franciscus,5.556,Kim Hunter,13.728,Ted Post,10.022,1970,4,23
30000000,Drama,381283,en,34.902,44516999,121,mother!,6.975,6322,Javier Bardem,25.137,Jennifer Lawrence,45.257,Darren Aronofsky,11.612,2017,9,13
33000000,Fantasy,197796,fr,34.882,49100000,112,Beauty and the Beast,6.133,1932,Vincent Cassel,33.733,Léa Seydoux,10.974,Christophe Gans,2.544,2014,2,12
70000000,Adventure,879,en,34.88,300855000,142,Hook,6.83,4983,Dustin Hoffman,27.33,Julia Roberts,27.725,Steven Spielberg,32.328,1991,4,10
200000000,Adventure,10764,en,34.875,589580482,106,Quantum of Solace,6.318,7387,Daniel Craig,75.184,Olga Kurylenko,29.85,Marc Forster,3.988,2008,10,29
17700000,Action,581387,ko,34.851,61321941,128,Ashfall,6.8,516,Lee Byung-hun,15.94,Jeon Hye-jin,7.695,Lee Hae-jun,4.555,2019,12,19
70000000,Action,2503,en,34.825,442824138,115,The Bourne Ultimatum,7.425,7190,Matt Damon,74.897,Julia Stiles,42.61,Paul Greengrass,10.186,2007,8,3
17000000,Comedy,114150,en,34.824,115400000,112,Pitch Perfect,7.295,6245,Skylar Astin,13.912,Anna Kendrick,41.718,Jason Moore,3.643,2012,9,28
50000000,Comedy,290250,en,34.823,62788218,116,The Nice Guys,7.1,7322,Russell Crowe,48.088,Angourie Rice,29.694,Shane Black,10.353,2016,5,15
25000000,Horror,417384,en,34.801,104545505,108,Scary Stories to Tell in the Dark,6.496,2460,Dean Norris,24.728,Zoe Colletti,7.706,André Øvredal,2.854,2019,8,8
6000000,Drama,792,en,34.799,138530565,120,Platoon,7.7,4146,Tom Berenger,27.184,,,Oliver Stone,10.385,1986,12,19
25000000,Action,9874,en,34.798,49042224,87,Cobra,6.057,1583,Sylvester Stallone,45.873,Brigitte Nielsen,13.753,George P. Cosmatos,2.982,1986,5,22
15000000,Comedy,10729,en,34.77,15260154,89,Quick Change,6.7,321,Bill Murray,28.378,Geena Davis,19.655,Bill Murray,28.378,1990,7,13
23000000,Romance,152601,en,34.746,47351251,126,Her,7.861,13514,Joaquin Phoenix,25.944,Scarlett Johansson,61.259,Spike Jonze,11.36,2013,12,18
90000000,Drama,686,en,34.715,171120329,150,Contact,7.42,4083,Matthew McConaughey,56.573,Jodie Foster,41.2,Robert Zemeckis,8.925,1997,7,11
30000000,Action,9823,en,34.691,51376861,95,Mortal Kombat: Annihilation,4.514,1092,Robin Shou,9.601,Talisa Soto,10.615,John R. Leonetti,8.866,1997,11,11
115000000,Action,36955,en,34.662,378882411,140,True Lies,7.1,3712,Arnold Schwarzenegger,49.862,Jamie Lee Curtis,25.202,James Cameron,31.086,1994,7,15
20000000,Comedy,9472,en,34.648,167722310,92,DodgeBall: A True Underdog Story,6.348,3221,Vince Vaughn,31.342,Christine Taylor,18.556,Rawson Marshall Thurber,6.563,2004,6,18
19000000,Drama,473033,en,34.634,50020902,136,Uncut Gems,7.144,4319,Adam Sandler,78.8,Julia Fox,5.675,Josh Safdie,11.537,2019,8,30
70000000,History,369972,en,34.62,105713218,141,First Man,7.046,4943,Ryan Gosling,51.942,Claire Foy,16.272,Damien Chazelle,11.954,2018,10,10
200000,Western,391,it,34.619,14500000,99,A Fistful of Dollars,7.845,3821,Clint Eastwood,50.893,Marianne Koch,7.434,Sergio Leone,12.583,1964,9,12
38000000,Action,12279,en,34.612,197011982,84,Spy Kids 3-D: Game Over,5.109,2058,Antonio Banderas,36.299,Holland Taylor,14.065,Robert Rodriguez,13.363,2003,7,25
125000000,Adventure,58574,en,34.586,334615000,129,Sherlock Holmes: A Game of Shadows,7.132,9808,Robert Downey Jr.,46.048,Noomi Rapace,39.816,Guy Ritchie,23.997,2011,11,22
5000000,Animation,11886,en,34.551,32056467,83,Robin Hood,7.289,4058,Brian Bedford,5.418,Monica Evans,3.673,Wolfgang Reitherman,3.92,1973,11,8
27000000,Thriller,51876,en,34.538,161849455,105,Limitless,7.187,9980,Bradley Cooper,28.364,Abbie Cornish,20.618,Neil Burger,10.4,2011,3,8
1200000,Comedy,11824,en,34.516,80000000,91,Teen Wolf,6.177,1026,Michael J. Fox,17.789,Susan Ursitti,10.047,Rod Daniel,2.51,1985,8,23
65000000,Comedy,76493,en,34.514,179379533,83,The Dictator,6.175,5449,Sacha Baron Cohen,19.334,Anna Faris,17.16,Larry Charles,10.103,2012,5,15
24000000,Action,1620,en,34.448,99965753,89,Hitman,6.097,3052,Timothy Olyphant,44.928,Olga Kurylenko,29.85,Xavier Gens,4.303,2007,11,21
57000000,Crime,9739,en,34.446,58055768,115,Demolition Man,6.692,3368,Sylvester Stallone,45.873,Sandra Bullock,37.233,Marco Brambilla,4.686,1993,10,8
2500000,Horror,11281,en,34.431,25533818,92,Halloween II,6.5,1845,Donald Pleasence,22.149,Jamie Lee Curtis,25.202,Rick Rosenthal,5.614,1981,10,30
15000000,Thriller,1018,en,34.425,20271129,147,Mulholland Drive,7.827,5729,Justin Theroux,26.166,Naomi Watts,23.11,David Lynch,30.352,2001,6,6
35000000,Thriller,619730,en,34.379,86669039,123,Don't Worry Darling,6.803,1979,Harry Styles,15.622,Florence Pugh,95.978,Olivia Wilde,41.913,2022,9,21
1500000,Drama,4012,en,34.366,1309316,98,The Believer,6.884,553,Ryan Gosling,51.942,Summer Phoenix,10.404,Henry Bean,1.303,2001,8,23
15000000,Drama,51828,en,34.346,59389433,107,One Day,7.421,3944,Jim Sturgess,12.374,Anne Hathaway,166.509,Lone Scherfig,2.055,2011,3,2
99000000,Comedy,227973,en,34.338,246233113,88,The Peanuts Movie,6.872,1489,Noah Schnapp,11.496,Hadley Belle Miller,1.4,Steve Martino,3.608,2015,11,5
48000000,Action,8367,en,34.324,390493908,143,Robin Hood: Prince of Thieves,6.8,2981,Kevin Costner,68.906,Mary Elizabeth Mastrantonio,20.328,Kevin Reynolds,5.295,1991,6,14
6000000,Comedy,19824,en,34.32,20543,100,Van Wilder: Freshman Year,5.456,310,Jonathan Bennett,16.352,Kristin Cavallari,3.119,Harvey Glazer,0.643,2009,6,2
6000000,Drama,629,en,34.31,23341568,106,The Usual Suspects,8.193,9707,Gabriel Byrne,17.029,,,Bryan Singer,4.494,1995,7,19
65000000,Crime,189,en,34.28,39407616,102,Sin City: A Dame to Kill For,6.366,3574,Mickey Rourke,22.54,Jessica Alba,31.745,Robert Rodriguez,13.363,2014,8,20
100000000,Crime,11322,en,34.26,214104620,140,Public Enemies,6.678,4165,Johnny Depp,46.375,Marion Cotillard,25.669,Michael Mann,13.78,2009,7,1
25000000,Comedy,788,en,34.223,441286195,125,Mrs. Doubtfire,7.188,5681,Robin Williams,35.62,Sally Field,17.974,Chris Columbus,16.603,1993,11,24
79000000,Comedy,71880,en,34.221,149673788,91,Jack and Jill,4.345,1955,Adam Sandler,78.8,Katie Holmes,38.293,Dennis Dugan,17.163,2011,11,11
20000000,Action,440471,en,34.219,17500000,96,Escape Plan 2: Hades,5.164,1329,Sylvester Stallone,45.873,,,Steven C. Miller,2.896,2018,6,5
3500000,Music,11009,en,34.193,237113184,119,Saturday Night Fever,6.7,1761,John Travolta,36.781,Karen Lynn Gorney,8.806,John Badham,8.026,1977,12,16
600000,Western,938,it,34.179,15000000,132,For a Few Dollars More,8.017,3609,Clint Eastwood,50.893,,,Sergio Leone,12.583,1965,12,18
200000000,Fantasy,68728,en,34.151,491868548,130,Oz the Great and Powerful,5.904,6259,James Franco,15.925,Mila Kunis,51.548,Sam Raimi,29.261,2013,3,7
50000000,Animation,218836,en,34.133,151165787,83,Planes: Fire & Rescue,6.139,782,Ed Harris,24.563,Julie Bowen,23.907,Roberts Gannaway,4.38,2014,7,17
12600000,Drama,154400,en,34.124,19054534,106,The Drop,6.77,2002,Tom Hardy,66.646,Noomi Rapace,39.816,Michaël R. Roskam,1.305,2014,9,12
26000000,Action,9595,en,34.113,181096164,84,Hot Shots!,6.562,1973,Charlie Sheen,12.343,Valeria Golino,43.099,Jim Abrahams,5.188,1991,7,31
60000000,Comedy,594,en,34.106,219417255,128,The Terminal,7.332,7325,Tom Hanks,87.332,Catherine Zeta-Jones,20.375,Steven Spielberg,32.328,2004,6,17
130000,Action,9462,cn,34.105,27000000,100,The Way of the Dragon,7.4,1041,Bruce Lee,20.378,Nora Miao,20.458,Bruce Lee,20.378,1972,6,1
21000000,Action,4108,en,34.097,43928932,92,The Transporter,6.697,4959,Jason Statham,143.451,Shu Qi,28.371,Louis Leterrier,10.655,2002,10,2
3500000,Thriller,50839,en,34.065,19504039,107,Margin Call,6.837,1614,Kevin Spacey,15.124,Ashley Williams,19.232,J.C. Chandor,2.465,2011,2,11
100000000,Adventure,10601,en,34.024,121975011,113,Peter Pan,7.181,2474,Jason Isaacs,19.349,Rachel Hurd-Wood,14.497,P.J. Hogan,2.791,2003,12,18
18300000,Action,518068,ko,33.993,112790210,141,Along with the Gods: The Last 49 Days,8.2,537,Ha Jung-woo,5.351,Kim Hyang-gi,9.938,Kim Yong-hwa,2.121,2018,8,1
12000000,Animation,505262,ja,33.981,31478826,96,My Hero Academia: Two Heroes,7.9,928,Daiki Yamashita,7.744,,,Kenji Nagasaki,7.266,2018,8,3
68000000,Drama,853,en,33.954,96976270,131,Enemy at the Gates,7.408,3327,Jude Law,36.144,Rachel Weisz,40.223,Jean-Jacques Annaud,4.715,2001,2,28
200000000,Action,558,en,33.938,788976453,127,Spider-Man 2,7.262,14213,Tobey Maguire,35.573,Kirsten Dunst,36.159,Sam Raimi,29.261,2004,6,25
1250000,Horror,9725,en,33.92,21722776,86,Friday the 13th Part 2,6.158,1497,Stuart Charno,2.945,Amy Steel,7.93,Steve Miner,14.99,1981,5,1
10000000,Horror,830788,en,33.864,33628000,105,The Invitation,6.247,643,Thomas Doherty,13.867,Nathalie Emmanuel,38.315,Jessica M. Thompson,2.304,2022,8,24
65000000,Crime,1949,en,33.856,84785914,163,Zodiac,7.521,9711,Jake Gyllenhaal,38.643,,,David Fincher,36.062,2007,3,2
52000000,Comedy,11631,en,33.782,609841637,108,Mamma Mia!,6.97,6074,Pierce Brosnan,73.142,Meryl Streep,26.325,Phyllida Lloyd,3.906,2008,7,3
25000000,Science Fiction,1497,en,33.773,78656813,88,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,6.077,1018,David Warner,15.832,Paige Turco,17.702,Michael Pressman,3.938,1991,3,22
14000000,Comedy,515001,en,33.761,82468705,108,Jojo Rabbit,8.038,8824,Roman Griffin Davis,9.047,Thomasin McKenzie,30.931,Taika Waititi,28.846,2019,10,18
12000000,Crime,4638,en,33.755,80573774,121,Hot Fuzz,7.554,7007,Simon Pegg,28.991,,,Edgar Wright,24.87,2007,2,14
55000000,Action,2164,en,33.753,196567262,121,Stargate,6.98,3122,Kurt Russell,59.154,Viveca Lindfors,10.417,Roland Emmerich,9.752,1994,10,28
30000000,Comedy,10521,en,33.748,115375850,89,Bride Wars,6.239,2867,Bryan Greenberg,10.4,Kate Hudson,21.617,Gary Winick,1.614,2009,1,9
7600000,Horror,13550,en,33.735,12000000,103,The Changeling,7.023,544,George C. Scott,18.228,Trish Van Devere,15.304,Peter Medak,3.877,1980,3,28
4500000,Action,180299,id,33.713,6566916,150,The Raid 2,7.626,2147,Iko Uwais,21.799,,,Gareth Evans,3.153,2014,3,27
60000000,Drama,363676,en,33.71,240797623,96,Sully,7.181,6752,Tom Hanks,87.332,Laura Linney,31.163,Clint Eastwood,50.893,2016,9,7
16500000,Science Fiction,816,en,33.704,67711748,94,Austin Powers: International Man of Mystery,6.559,3117,Mike Myers,19.713,Elizabeth Hurley,15.315,Jay Roach,6.659,1997,5,2
20000000,Comedy,107985,en,33.674,46089287,109,The World's End,6.796,5017,Simon Pegg,28.991,,,Edgar Wright,24.87,2013,7,18
3000000,Action,9323,ja,33.636,515905,82,Ghost in the Shell,7.9,3064,Akio Otsuka,12.113,Atsuko Tanaka,6.529,Mamoru Oshii,6.164,1995,11,18
25000000,Action,417644,en,33.629,26800152,100,CHiPS,6.128,1200,Michael Peña,22.445,Jessica McNamee,11.148,Dax Shepard,9.441,2017,3,23
38000000,Science Fiction,299687,en,33.628,109906372,112,The 5th Wave,5.943,5509,Nick Robinson,21.921,Chloë Grace Moretz,38.931,J Blakeson,5.476,2016,1,14
51000000,Adventure,399360,en,33.609,35808437,97,Alpha,6.496,2413,Kodi Smit-McPhee,9.101,Natassia Malthe,6.762,Albert Hughes,8.07,2018,8,17
55000000,Western,384680,en,33.609,36976336,134,Hostiles,6.917,2120,Christian Bale,38.311,Rosamund Pike,89.219,Scott Cooper,6.7,2017,12,22
20000000,Romance,351819,en,33.572,21164799,92,Fifty Shades of Black,4.865,1270,Marlon Wayans,16.641,Kali Hawk,7.545,Michael Tiddes,2.239,2016,1,28
16000000,Adventure,2493,en,33.568,30861665,99,The Princess Bride,7.677,4219,Cary Elwes,42.107,Robin Wright,39.674,Rob Reiner,38.72,1987,9,25
15600000,Comedy,497828,en,33.543,24733572,147,Triangle of Sadness,7.117,1705,Harris Dickinson,35.695,Charlbi Dean,7.701,Ruben Östlund,4.067,2022,9,18
15000000,Drama,310307,en,33.521,24121245,115,The Founder,7.112,4536,Michael Keaton,52.575,Linda Cardellini,33.222,John Lee Hancock,7.76,2016,9,13
100000000,Adventure,2059,en,33.517,347512318,131,National Treasure,6.614,5905,Nicolas Cage,70.189,Diane Kruger,23.889,Jon Turteltaub,7.75,2004,11,19
28000000,Adventure,699,en,33.509,187412802,128,For Your Eyes Only,6.518,1681,Roger Moore,21.478,Carole Bouquet,20.446,John Glen,2.457,1981,6,24
270000000,Science Fiction,1452,en,33.507,391081192,154,Superman Returns,5.744,3897,Brandon Routh,31.65,Kate Bosworth,18.533,Bryan Singer,4.494,2006,6,28
7500000,Drama,2623,en,33.499,129795554,124,An Officer and a Gentleman,7.011,1003,Richard Gere,43.337,Debra Winger,17.173,Taylor Hackford,4.77,1982,7,28
75000000,Action,59108,en,33.497,152930623,104,Tower Heist,6.074,2743,Ben Stiller,25.914,,,Brett Ratner,6.549,2011,11,2
40000000,Comedy,11551,en,33.486,54682547,110,Small Soldiers,6.526,1965,Gregory Smith,18.389,Kirsten Dunst,36.159,Joe Dante,6.766,1998,7,10
36000000,Comedy,48988,en,33.445,83200000,105,Hall Pass,5.67,1848,Owen Wilson,57.575,Jenna Fischer,34.948,Bobby Farrelly,9.484,2011,2,25
19000000,Adventure,9340,en,33.429,61389680,114,The Goonies,7.519,5310,Sean Astin,25.248,Kerri Green,16.058,Richard Donner,6.481,1985,6,7
24000000,Drama,393457,en,33.415,64414761,139,Fences,6.876,2477,Denzel Washington,61.815,Viola Davis,18.383,Denzel Washington,61.815,2016,12,16
100000000,Adventure,428078,en,33.414,83869818,129,Mortal Engines,6.178,4315,Robert Sheehan,14.578,Hera Hilmar,28.41,Christian Rivers,1.995,2018,11,27
23000000,Music,8328,en,33.411,150816700,98,Step Up 2: The Streets,6.685,2173,Robert Hoffman,7.929,Briana Evigan,8.203,Jon M. Chu,3.076,2008,2,14
650000,Horror,923,en,33.406,55000000,127,Dawn of the Dead,7.5,1892,David Emge,1.886,Gaylen Ross,2.029,George A. Romero,6.142,1978,9,2
35000000,Horror,60935,en,33.379,31505287,103,The Thing,6.207,2684,Joel Edgerton,15.624,Mary Elizabeth Winstead,60.264,Matthijs van Heijningen Jr.,1.706,2011,10,12
30000000,Action,1669,en,33.363,200512643,135,The Hunt for Red October,7.39,2984,Sean Connery,25.655,,,John McTiernan,7.566,1990,3,2
26000000,Science Fiction,238615,en,33.354,31807156,117,Self/less,6.409,2921,Ryan Reynolds,54.602,Natalie Martinez,25.498,Tarsem Singh,4.469,2015,7,10
76000000,Drama,9693,en,33.354,70595464,109,Children of Men,7.606,6574,Clive Owen,33.813,Clare-Hope Ashitey,4.026,Alfonso Cuarón,9.263,2006,9,22
44000000,Crime,302946,en,33.342,155160045,128,The Accountant,7.066,5689,Ben Affleck,19.855,Anna Kendrick,41.718,Gavin O'Connor,5.126,2016,10,13
3500000,Romance,417261,en,33.312,16367326,104,Forever My Girl,7.592,1138,Alex Roe,16.286,Jessica Rothe,16.426,Bethany Ashton Wolf,1.623,2018,1,26
1500000,Romance,804,en,33.31,12000000,119,Roman Holiday,7.879,1852,Gregory Peck,24.75,Audrey Hepburn,22.544,William Wyler,5.418,1953,8,26
58000000,Adventure,710,en,33.293,352194034,130,GoldenEye,6.882,3567,Pierce Brosnan,73.142,Izabella Scorupco,25.263,Martin Campbell,3.322,1995,11,16
35000000,Horror,243688,en,33.284,95437994,93,Poltergeist,5.198,2158,Sam Rockwell,14.101,Rosemarie DeWitt,10.781,Gil Kenan,3.77,2015,5,20
90000000,Action,9798,en,33.28,250649836,132,Enemy of the State,7.011,3527,Will Smith,41.148,Regina King,29.68,Tony Scott,26.545,1998,11,20
110000000,Action,1571,en,33.25,383531464,128,Live Free or Die Hard,6.611,5405,Bruce Willis,50.247,Maggie Q,29.955,Len Wiseman,5.111,2007,6,20
75000000,Action,9802,en,33.221,335062621,137,The Rock,7.108,4279,Sean Connery,25.655,,,Michael Bay,14.767,1996,6,7
30000000,Drama,10637,en,33.218,136706683,113,Remember the Titans,7.627,2433,Denzel Washington,61.815,,,Boaz Yakin,7.59,2000,9,29
125000000,Fantasy,282035,en,33.213,409231607,110,The Mummy,5.509,6797,Tom Cruise,43.061,Annabelle Wallis,33.337,Alex Kurtzman,6.055,2017,6,6
3000000,Drama,323272,en,33.2,67790117,120,War Room,7.766,425,T.C. Stallings,1.621,Karen Abercrombie,5.929,Alex Kendrick,2.7,2015,8,28
150000000,Comedy,62213,en,33.188,245527149,113,Dark Shadows,6.048,6810,Johnny Depp,46.375,Michelle Pfeiffer,27.668,Tim Burton,15.884,2012,5,9
17000000,Horror,581392,ko,33.186,42698327,115,Peninsula,6.8,2202,Gang Dong-won,10.232,Lee Jung-hyun,5.825,Yeon Sang-ho,4.915,2020,7,15
12000000,Horror,23202,en,33.182,27909,82,Trick 'r Treat,6.984,1715,Brian Cox,28.198,Anna Paquin,16.082,Michael Dougherty,5.802,2007,12,9
5000000,Adventure,334533,en,33.175,23123592,118,Captain Fantastic,7.915,6063,Viggo Mortensen,51.624,Samantha Isler,2.048,Matt Ross,8.091,2016,7,8
15000000,Comedy,15196,en,33.165,14643997,94,Clue,7.21,1540,Tim Curry,28.615,Eileen Brennan,10.443,Jonathan Lynn,4.6,1985,12,13
18000000,Drama,192,en,33.163,77200000,130,The Name of the Rose,7.473,2743,Sean Connery,25.655,,,Jean-Jacques Annaud,4.715,1986,9,24
34000000,Crime,241,en,33.161,50283563,118,Natural Born Killers,7.064,3137,Woody Harrelson,33.933,Juliette Lewis,38.243,Oliver Stone,10.385,1994,8,26
500000,Drama,14438,en,33.15,33456317,122,Fireproof,7.623,660,Kirk Cameron,11.596,Erin Bethea,7.086,Alex Kendrick,2.7,2008,9,26
839727,Mystery,15,en,33.144,23218000,119,Citizen Kane,8.015,5100,Orson Welles,15.445,Dorothy Comingore,8.291,Orson Welles,15.445,1941,4,17
1800000,Western,4929,en,33.117,6800000,114,Hang 'em High,6.844,684,Clint Eastwood,50.893,Inger Stevens,12.512,Ted Post,10.022,1968,7,31
35000000,Adventure,11459,en,33.097,86369815,100,Sky High,6.239,2145,Michael Angarano,9.939,Mary Elizabeth Winstead,60.264,Mike Mitchell,9.73,2005,7,29
21000000,Drama,581389,ko,33.096,24571,136,Space Sweepers,7.11,926,Song Joong-ki,14.557,Kim Tae-ri,15.644,Jo Sung-hee,2.92,2021,2,5
11936735,Romance,573699,zh,33.055,61631776,99,White Snake,7.7,416,Yang Tianxiang,5.787,Zhang Zhe,2.758,Zhao Ji,3.62,2019,1,11
180000000,Adventure,2268,en,33.039,372234864,113,The Golden Compass,6.048,4284,Daniel Craig,75.184,Nicole Kidman,49.672,Chris Weitz,8.141,2007,12,4
